Season	DayNum	WTeamID	WScore	LTeamID	LScore	WLoc	NumOT	WFGM	WFGA	WFGM3	WFGA3	WFTM	WFTA	WOR	WDR	WAst	WTO	WStl	WBlk	WPF	LFGM	LFGA	LFGM3	LFGA3	LFTM	LFTA	LOR	LDR	LAst	LTO	LStl	LBlk	LPF
2025	103	3415	51	3364	42	A	0	16	41	4	16	15	19	8	25	6	16	7	2	17	15	44	3	14	9	12	4	16	7	12	6	6	18
2025	103	3418	80	3419	60	H	0	33	57	4	7	10	14	9	27	4	10	5	5	19	18	50	6	14	18	26	6	16	6	12	4	1	15
2025	103	3420	75	3136	67	H	0	24	45	10	21	17	20	3	23	12	15	7	2	16	24	59	8	24	11	15	9	19	17	14	6	1	22
2025	103	3422	68	3459	60	H	0	25	59	6	21	12	18	11	23	12	9	10	5	13	22	63	7	25	9	14	14	22	13	13	5	1	15
2025	103	3424	64	3305	50	A	0	26	52	4	13	8	11	7	18	8	13	11	1	12	20	48	3	17	7	8	4	16	11	15	7	1	16
2025	103	3427	80	3272	61	H	0	26	72	8	25	20	24	17	24	17	6	8	5	16	20	58	6	18	15	18	12	21	12	13	2	5	22
2025	103	3428	98	3113	62	A	0	32	60	18	32	16	20	8	31	24	12	4	2	19	22	64	5	16	13	19	11	15	7	9	6	4	18
2025	103	3436	65	3263	34	H	0	30	50	1	5	4	6	4	24	15	6	7	3	11	12	46	5	23	5	7	7	17	7	14	1	2	14
2025	103	3441	70	3202	57	H	0	28	53	5	15	9	15	11	27	20	24	10	6	25	20	60	2	13	15	28	17	14	7	17	11	0	19
2025	103	3442	78	3287	73	H	1	24	62	0	10	30	35	10	25	11	10	7	1	15	26	71	6	20	15	18	12	29	9	16	3	3	27
2025	103	3451	73	3285	69	H	0	25	57	11	21	12	14	7	23	19	12	7	2	13	25	69	11	33	8	11	14	25	15	10	9	4	14
2025	103	3452	69	3153	50	H	0	28	64	6	22	7	12	10	21	13	13	16	5	25	16	50	1	6	17	26	9	22	4	23	8	5	19
2025	103	3453	76	3178	60	A	0	27	49	6	11	16	19	6	25	16	13	4	2	16	24	54	4	18	8	13	6	18	7	12	6	0	16
2025	103	3454	61	3324	49	A	0	22	50	6	20	11	13	7	24	16	17	3	2	17	18	57	3	15	10	17	10	18	8	10	13	2	17
2025	103	3455	60	3349	57	H	0	22	59	6	18	10	16	7	24	10	11	10	6	15	22	60	7	17	6	8	6	32	12	16	7	4	16
2025	103	3461	59	3363	54	H	0	22	50	4	15	11	23	6	31	12	13	3	5	16	21	64	3	17	9	18	11	26	5	6	10	1	21
2025	103	3465	81	3469	75	A	0	27	56	7	23	20	28	8	36	14	21	6	5	26	20	66	11	40	24	30	10	21	14	9	11	3	22
2025	103	3467	55	3265	48	A	0	20	48	5	21	10	12	5	26	8	15	9	2	18	17	53	7	24	7	10	9	20	15	17	8	4	11
2025	103	3470	79	3370	76	A	0	28	58	7	16	16	20	7	21	13	17	8	1	21	24	55	8	22	20	24	5	17	11	18	6	4	21
2025	103	3471	65	3413	63	A	0	22	67	2	20	19	26	11	23	4	11	17	4	15	23	58	10	27	7	11	9	34	15	26	8	6	21
2025	103	3473	75	3475	56	H	0	24	52	9	22	18	24	9	25	18	18	14	3	16	19	61	9	26	9	11	10	16	9	18	9	1	24
2025	103	3476	69	3479	62	A	0	24	55	9	22	12	16	6	28	13	20	6	2	18	25	71	5	32	7	10	11	22	9	18	12	0	15
2025	103	3480	62	3466	53	H	0	22	53	5	20	13	27	6	32	13	14	9	4	14	21	67	4	17	7	8	13	27	11	13	7	1	21
2025	104	3133	56	3232	54	A	0	23	60	5	20	5	6	7	24	11	11	4	6	8	21	58	5	11	7	10	9	26	10	12	6	7	9
2025	104	3143	75	3393	69	H	0	25	55	5	19	20	29	6	25	12	12	7	1	22	24	64	5	10	16	17	11	24	13	13	6	1	23
2025	104	3144	48	3189	45	A	0	19	55	1	13	9	13	17	21	10	19	3	0	11	18	52	3	8	6	7	8	20	6	18	10	3	16
2025	104	3155	72	3374	46	A	0	27	60	6	23	12	16	15	29	16	14	3	8	16	20	59	4	15	2	4	6	15	9	10	8	4	16
2025	104	3158	64	3423	61	A	0	24	75	6	28	10	14	27	22	13	17	13	2	15	23	52	8	16	7	9	7	20	16	19	11	6	17
2025	104	3163	87	3376	58	A	0	31	71	13	28	12	13	13	32	22	10	6	1	14	23	61	3	17	9	11	6	23	7	12	1	2	10
2025	104	3172	55	3382	37	H	0	21	49	7	17	6	10	8	22	9	11	4	7	12	14	51	5	16	4	9	5	18	4	9	5	1	15
2025	104	3174	82	3456	59	H	0	33	60	8	16	8	10	6	23	15	14	9	1	14	24	57	1	17	10	14	5	17	13	16	5	1	16
2025	104	3196	69	3280	66	H	0	26	52	6	15	11	12	8	17	15	22	9	4	15	22	55	9	20	13	19	11	16	14	25	10	5	15
2025	104	3199	83	3274	82	A	0	33	65	7	26	10	13	6	20	12	12	8	2	19	31	58	9	23	11	16	6	23	20	15	5	3	12
2025	104	3206	76	3269	66	H	0	23	70	10	25	20	26	18	25	14	17	5	11	10	26	64	7	12	7	8	7	26	13	18	10	8	19
2025	104	3210	73	3448	62	H	0	30	67	7	21	6	9	11	16	23	7	15	2	11	27	56	5	18	3	4	8	25	18	18	5	2	14
2025	104	3217	60	3162	54	A	0	21	46	6	18	12	21	9	21	18	19	13	2	19	18	52	5	22	13	17	11	17	11	19	11	0	20
2025	104	3227	62	3356	46	A	0	19	50	5	16	19	22	9	28	15	17	11	4	15	18	56	3	12	7	13	7	17	8	15	6	4	16
2025	104	3228	77	3304	68	H	0	28	62	6	17	15	22	7	26	16	7	6	2	13	25	63	6	18	12	16	9	27	17	9	4	2	21
2025	104	3246	84	3208	55	H	0	29	60	11	23	15	17	4	33	18	12	3	9	18	20	58	3	14	12	22	7	19	9	14	8	0	18
2025	104	3283	79	3434	63	H	0	28	57	7	21	16	19	9	27	17	19	9	1	14	23	50	12	26	5	10	2	16	11	22	10	2	20
2025	104	3284	62	3214	60	H	0	24	60	1	14	13	16	16	24	7	18	8	6	12	24	59	6	19	6	8	7	17	13	14	12	3	18
2025	104	3314	66	3301	65	H	0	24	66	8	27	10	16	5	26	7	8	7	2	16	28	71	4	20	5	13	14	34	11	12	5	4	20
2025	104	3318	61	3220	51	H	0	20	52	6	23	15	22	4	22	10	14	8	1	11	20	53	3	12	8	11	7	27	8	21	6	2	21
2025	104	3328	82	3281	66	A	0	28	59	9	25	17	19	12	18	15	14	7	4	19	25	50	7	19	9	17	7	13	11	18	5	1	20
2025	104	3332	76	3278	70	A	0	27	59	6	15	16	23	4	18	16	5	8	2	11	27	59	9	15	7	8	6	28	17	16	3	0	19
2025	104	3350	59	3387	49	H	0	19	51	7	24	14	21	12	19	13	15	11	4	7	20	49	6	22	3	4	6	21	7	23	8	0	23
2025	104	3352	63	3297	59	H	0	26	56	4	16	7	8	9	27	17	15	6	4	11	25	62	4	23	5	8	9	19	10	8	10	1	13
2025	104	3371	59	3344	38	A	0	23	60	4	21	9	10	7	24	12	12	11	5	19	11	43	3	20	13	18	8	22	8	21	6	3	14
2025	104	3385	65	3139	43	H	0	25	52	8	19	7	13	6	19	18	9	12	1	12	18	41	3	13	4	6	3	22	16	20	2	0	12
2025	104	3390	80	3130	75	H	0	30	58	11	21	9	14	10	22	20	16	4	7	18	28	66	11	23	8	12	13	18	9	13	11	0	16
2025	104	3395	85	3112	73	A	0	33	59	11	26	8	9	6	19	21	11	8	4	14	25	52	12	18	11	13	4	14	13	13	4	1	13
2025	104	3397	80	3279	71	H	0	32	61	6	15	10	15	10	22	15	19	10	1	19	23	64	8	19	17	24	12	23	13	18	11	0	18
2025	104	3400	65	3261	58	H	0	21	63	2	7	21	21	13	29	13	15	10	6	18	21	63	3	12	13	19	12	25	7	17	9	3	22
2025	104	3406	59	3392	52	H	0	22	52	6	13	9	11	10	21	10	13	6	1	18	17	49	4	18	14	16	7	19	7	13	5	0	14
2025	104	3417	75	3277	69	H	0	26	57	8	20	15	17	11	18	19	13	8	4	11	26	55	5	14	12	12	6	17	13	12	10	1	20
2025	104	3425	69	3449	64	A	0	25	64	8	23	11	14	12	18	14	8	6	1	12	22	56	8	18	12	15	11	22	9	14	3	3	16
2025	104	3433	76	3200	57	A	0	27	59	12	26	10	11	13	26	19	12	5	4	11	24	64	6	20	3	8	11	16	13	9	6	2	13
2025	104	3435	98	3120	88	A	1	32	63	5	15	29	32	9	21	13	15	13	5	22	33	64	5	16	17	21	8	20	21	17	5	5	23
2025	104	3437	57	3462	42	A	0	20	48	4	16	13	16	9	20	17	18	10	2	11	15	40	5	15	7	10	3	17	9	20	9	2	18
2025	104	3438	80	3338	67	A	0	22	59	8	31	28	33	8	34	16	16	7	7	14	23	69	7	25	14	18	8	26	19	10	8	4	22
2025	104	3458	75	3336	68	A	0	28	62	5	19	14	19	8	20	22	9	11	2	13	26	55	5	15	11	16	9	23	19	20	2	1	17
2025	105	3104	88	3401	49	H	0	33	60	12	21	10	13	9	19	13	9	8	5	19	19	55	0	13	11	15	11	14	7	13	3	1	15
2025	105	3164	57	3354	45	A	0	21	56	8	25	7	12	11	20	13	11	5	0	12	18	44	2	10	7	12	7	23	11	13	6	1	13
2025	105	3224	72	3271	59	H	0	22	53	8	20	20	28	9	15	12	16	10	4	21	20	44	1	9	18	25	10	23	14	26	9	1	23
2025	105	3268	85	3276	77	H	0	31	63	6	18	17	22	7	29	11	13	4	4	23	28	70	7	18	14	23	13	19	15	8	4	1	19
2025	105	3300	71	3288	53	H	0	25	60	6	14	15	21	13	22	15	18	15	9	14	21	63	3	14	8	12	12	16	8	20	9	7	18
2025	105	3313	92	3175	44	H	0	38	67	11	26	5	6	10	17	21	11	20	8	6	17	47	3	18	7	8	10	19	11	28	3	3	9
2025	105	3321	69	3353	59	A	0	25	67	3	13	16	26	15	21	14	7	8	4	21	22	61	2	17	13	20	14	29	8	15	0	6	23
2025	105	3323	64	3181	49	H	0	23	57	6	18	12	16	12	25	13	17	11	4	11	20	52	1	9	8	11	5	19	9	18	8	7	16
2025	105	3326	86	3234	78	H	1	27	58	6	15	26	38	7	25	14	12	11	4	21	26	62	9	25	17	24	9	28	18	19	5	1	29
2025	105	3452	70	3243	57	H	0	29	69	8	28	4	4	9	23	16	9	13	2	12	22	56	5	20	8	11	10	23	12	20	6	4	12
2025	106	3129	78	3461	73	H	0	29	62	4	8	16	18	10	13	14	10	10	6	15	26	57	8	22	13	15	11	23	21	18	4	4	19
2025	106	3242	63	3416	58	H	0	17	46	4	17	25	28	5	26	9	12	4	5	16	23	63	7	26	5	11	15	21	11	12	4	2	21
2025	106	3329	68	3428	64	A	0	23	63	6	23	16	18	18	25	9	17	6	3	21	25	58	5	23	9	16	8	18	16	11	8	6	20
2025	106	3349	72	3194	39	H	0	30	63	10	24	2	4	5	39	21	10	6	5	14	10	55	3	17	16	23	4	25	5	10	4	3	9
2025	106	3378	70	3150	52	A	0	25	59	4	17	16	18	8	30	15	12	9	3	16	18	58	5	17	11	14	7	24	5	15	8	2	15
2025	106	3404	73	3398	52	H	0	24	57	5	14	20	28	13	24	15	19	10	6	13	20	60	3	19	9	15	12	22	8	20	12	2	20
2025	107	3102	82	3429	77	A	0	30	69	9	22	13	16	10	25	22	17	9	3	16	29	71	7	27	12	16	8	24	16	18	10	4	18
2025	107	3112	65	3140	57	H	0	21	53	6	16	17	22	5	23	10	16	14	5	12	23	59	6	17	5	8	6	21	14	20	11	3	18
2025	107	3119	63	3110	43	A	0	22	61	7	27	12	14	12	26	14	12	14	1	10	18	50	3	12	4	4	3	21	11	17	2	6	9
2025	107	3124	84	3160	62	A	0	27	65	14	31	16	21	11	24	17	14	12	3	19	23	52	3	14	13	21	7	21	11	20	10	1	20
2025	107	3131	55	3259	38	A	0	19	47	1	8	16	23	7	18	10	7	8	7	15	15	48	3	14	5	6	8	20	7	14	5	5	14
2025	107	3132	70	3444	63	A	0	24	50	6	17	16	24	9	23	16	18	7	2	21	24	54	3	10	12	18	5	19	11	13	7	6	24
2025	107	3138	76	3245	70	H	0	29	54	3	9	15	19	4	27	18	14	9	7	17	24	61	9	22	13	20	11	19	19	14	9	5	16
2025	107	3139	58	3462	54	H	0	19	45	4	16	16	23	10	21	13	22	8	6	15	20	52	8	17	6	8	6	14	14	17	12	3	26
2025	107	3141	74	3185	62	A	0	30	61	5	12	9	11	13	25	10	18	7	0	15	24	52	4	16	10	14	3	14	8	15	8	1	9
2025	107	3153	59	3403	56	A	0	22	55	6	21	9	12	7	32	9	11	3	9	19	17	62	10	28	12	20	14	23	9	6	7	3	18
2025	107	3157	64	3204	58	H	0	22	54	8	23	12	15	4	24	16	16	8	1	18	22	58	3	17	11	15	9	26	9	20	8	4	16
2025	107	3159	76	3298	72	A	1	22	51	1	10	31	35	8	25	9	15	8	3	17	25	68	10	29	12	16	16	17	10	17	7	3	23
2025	107	3161	68	3201	48	H	0	24	56	8	27	12	14	5	29	16	6	6	3	10	17	57	7	23	7	9	8	25	10	10	3	4	12
2025	107	3163	91	3371	49	A	0	33	52	5	16	20	24	9	21	20	15	11	1	13	19	52	6	16	5	8	9	11	11	17	8	0	21
2025	107	3166	65	3385	62	H	0	25	53	8	27	7	10	4	18	19	10	4	1	10	25	51	6	17	6	6	1	22	12	11	10	1	15
2025	107	3200	56	3182	53	H	0	19	48	1	13	17	24	12	27	6	20	4	5	19	18	65	7	34	10	12	13	17	8	11	7	1	19
2025	107	3219	68	3149	52	A	0	23	54	9	21	13	16	9	14	13	11	10	2	8	21	59	6	26	4	8	16	19	11	18	7	4	16
2025	107	3221	83	3248	42	A	0	34	61	10	21	5	7	11	29	27	12	9	4	8	16	51	4	13	6	8	6	14	5	13	5	1	7
2025	107	3235	64	3222	53	H	0	24	57	10	27	6	9	6	30	15	17	3	1	8	21	54	6	21	5	8	3	22	11	11	8	3	11
2025	107	3241	62	3209	55	A	0	20	52	6	20	16	21	16	35	8	21	5	2	13	22	65	6	25	5	9	5	13	6	8	10	5	20
2025	107	3250	73	3137	59	H	0	27	55	10	24	9	13	5	25	19	11	7	3	16	19	50	6	17	15	20	7	22	7	13	4	1	17
2025	107	3255	75	3205	46	A	0	32	62	6	12	5	11	8	27	14	12	12	2	19	13	47	3	18	17	24	6	21	8	17	5	2	11
2025	107	3266	69	3344	51	H	0	24	58	8	19	13	15	5	24	16	11	9	6	12	21	56	3	16	6	8	5	25	11	17	4	5	17
2025	107	3267	76	3111	58	A	0	26	57	11	28	13	16	7	22	12	12	10	1	11	23	54	4	18	8	9	4	23	14	14	3	4	22
2025	107	3269	87	3260	62	H	0	31	61	4	15	21	25	12	28	21	13	8	2	18	19	56	10	30	14	22	10	16	15	16	7	3	24
2025	107	3272	80	3412	71	H	0	30	68	4	10	16	20	11	29	14	10	11	1	6	30	69	10	31	1	3	9	23	18	16	7	5	16
2025	107	3275	70	3103	58	A	0	27	53	5	20	11	14	5	20	15	11	6	1	18	19	49	4	15	16	25	10	21	11	14	5	2	12
2025	107	3278	74	3345	61	A	0	27	53	5	16	15	20	5	24	18	14	6	3	15	23	51	4	15	11	12	5	22	12	17	10	2	20
2025	107	3304	94	3332	90	H	1	34	75	15	29	11	14	17	29	24	16	4	8	15	34	69	12	27	10	15	7	24	15	10	7	4	19
2025	107	3307	72	3363	65	A	0	26	60	5	19	15	23	11	27	10	15	10	6	19	22	67	5	18	16	20	14	26	6	17	2	2	16
2025	107	3325	74	3296	70	H	0	26	53	6	23	16	20	2	26	9	12	8	2	13	25	65	10	30	10	12	10	22	18	11	4	1	17
2025	107	3347	63	3421	39	A	0	27	47	5	20	4	11	3	26	17	19	8	3	17	14	63	4	26	7	14	15	19	9	20	7	0	16
2025	107	3348	70	3386	65	H	0	26	50	8	16	10	12	6	19	15	13	11	1	16	24	48	7	13	10	11	2	17	18	15	5	1	17
2025	107	3350	67	3203	57	H	0	24	48	11	27	8	11	4	26	17	9	3	3	8	21	56	10	27	5	6	6	17	7	9	5	3	12
2025	107	3361	72	3305	43	H	0	27	52	6	15	12	14	7	23	20	16	8	4	22	15	60	2	25	11	16	12	16	3	14	5	1	14
2025	107	3375	66	3379	57	H	0	25	55	5	15	11	13	11	20	15	18	11	3	13	22	50	4	11	9	12	5	18	8	18	11	1	18
2025	107	3381	49	3101	46	H	0	20	52	3	15	6	7	7	30	13	18	4	6	9	19	68	1	21	7	11	11	19	9	10	11	1	11
2025	107	3387	72	3173	63	H	0	24	55	4	14	20	26	9	23	8	19	14	2	12	24	64	5	23	10	15	16	20	14	21	9	4	21
2025	107	3395	82	3113	66	A	0	33	58	7	22	9	14	10	29	23	13	4	7	16	23	63	6	11	14	18	6	15	7	7	3	2	14
2025	107	3396	70	3455	51	H	0	25	63	9	19	11	15	10	29	13	17	6	1	12	21	59	5	21	4	10	8	28	12	17	7	1	13
2025	107	3402	69	3418	58	H	0	23	48	3	13	20	29	5	20	10	17	13	0	21	20	50	1	5	17	25	7	16	6	19	12	1	21
2025	107	3405	70	3123	66	H	0	22	48	3	11	23	27	7	28	11	13	11	0	16	26	60	5	20	9	13	8	18	20	15	3	1	20
2025	107	3409	73	3408	54	H	0	27	60	11	29	8	12	7	18	16	15	14	4	13	21	52	7	19	5	7	9	23	13	29	8	2	15
2025	107	3425	83	3277	75	H	0	26	60	5	15	26	35	15	27	15	21	11	11	18	28	69	1	13	18	23	6	21	13	20	14	5	24
2025	107	3430	74	3469	51	H	0	20	53	7	16	27	32	9	27	14	23	21	8	21	14	54	5	28	18	19	11	21	9	30	16	4	24
2025	107	3433	81	3382	37	A	0	33	57	10	16	5	9	11	27	19	14	16	4	13	14	49	2	18	7	12	5	13	5	18	8	1	10
2025	107	3437	70	3207	65	H	0	24	53	10	20	12	18	8	16	17	9	9	7	14	22	52	7	17	14	15	8	21	12	15	3	1	16
2025	107	3453	59	3156	50	A	0	22	55	8	17	7	9	10	23	13	12	6	2	13	17	51	4	21	12	15	6	22	11	12	5	0	13
2025	107	3454	77	3237	70	H	0	29	65	10	25	9	17	10	25	17	8	3	1	19	23	48	8	23	16	24	2	25	17	12	5	4	21
2025	107	3457	60	3342	55	H	0	26	52	1	7	7	11	6	26	13	19	7	0	12	23	64	4	14	5	8	10	19	9	15	6	2	16
2025	107	3460	60	3324	53	H	0	21	52	3	15	15	16	10	23	6	17	13	5	17	21	53	2	9	9	16	10	19	10	18	12	3	17
2025	108	3105	70	3197	67	H	0	23	59	7	13	17	25	9	12	10	11	9	1	16	22	48	7	13	16	20	10	23	12	24	5	5	23
2025	108	3107	56	3263	40	A	0	23	52	4	10	6	10	5	20	13	15	7	0	10	14	45	5	28	7	8	6	20	9	19	9	2	16
2025	108	3122	66	3474	57	H	0	23	43	6	15	14	22	5	27	11	18	6	6	16	19	54	5	14	14	18	6	14	12	9	7	1	18
2025	108	3126	56	3106	53	A	0	16	53	3	11	21	28	13	25	11	19	9	4	16	19	63	4	26	11	15	16	21	14	16	11	5	23
2025	108	3136	61	3436	53	H	0	22	47	6	13	11	18	5	26	15	14	6	3	18	20	54	6	16	7	8	6	22	10	10	10	1	20
2025	108	3143	76	3438	70	A	0	25	63	13	30	13	17	10	26	20	12	6	3	15	25	59	8	24	12	13	6	20	14	10	6	7	13
2025	108	3148	62	3152	61	H	0	24	64	5	16	9	13	12	25	13	16	5	4	14	25	60	8	20	3	7	7	25	11	16	9	4	13
2025	108	3170	56	3451	45	H	0	17	40	4	13	18	25	1	28	8	17	7	5	24	12	57	3	22	18	29	12	23	6	15	12	2	22
2025	108	3172	66	3206	50	H	0	26	57	9	21	5	6	6	25	12	8	5	9	18	18	55	3	12	11	17	12	22	7	9	5	5	14
2025	108	3179	82	3356	40	H	0	33	59	6	19	10	11	9	23	23	12	9	3	12	14	49	4	13	8	10	5	12	6	16	5	2	12
2025	108	3184	71	3316	58	A	0	29	60	8	21	5	6	8	28	14	13	8	2	10	23	60	8	24	4	9	7	20	12	14	4	2	12
2025	108	3188	83	3287	75	A	0	30	60	16	32	7	13	5	22	21	13	10	6	19	27	62	6	15	15	18	12	25	9	18	6	1	14
2025	108	3192	65	3478	46	H	0	25	58	12	33	3	3	13	22	15	13	5	2	8	17	49	6	17	6	8	5	18	7	12	7	1	11
2025	108	3193	72	3351	46	H	0	29	69	7	31	7	9	7	24	15	7	13	1	19	16	47	0	6	14	22	11	24	6	22	4	0	9
2025	108	3195	95	3146	71	A	0	35	55	10	17	15	22	6	24	17	10	7	1	16	27	56	7	18	10	15	3	12	11	10	4	2	18
2025	108	3196	74	3401	52	A	0	28	52	6	17	12	18	5	25	20	15	7	4	20	21	52	1	12	9	19	5	19	12	16	5	0	22
2025	108	3199	69	3338	55	H	0	24	56	6	21	15	17	6	31	11	20	4	10	18	19	66	5	18	12	15	8	21	10	15	9	1	15
2025	108	3202	72	3273	70	H	0	26	64	5	18	15	17	12	26	18	15	11	2	13	26	57	7	13	11	15	5	23	15	16	7	3	17
2025	108	3211	60	3388	53	H	0	22	50	7	14	9	16	11	25	14	19	9	3	11	22	48	1	9	8	15	1	18	8	14	10	0	19
2025	108	3226	89	3340	80	A	2	33	67	6	20	17	25	13	24	26	14	7	0	18	27	57	9	26	17	25	7	17	15	13	11	4	21
2025	108	3229	66	3125	63	H	0	24	55	4	12	14	20	8	30	15	9	3	2	10	24	60	9	24	6	10	5	23	10	12	4	0	15
2025	108	3231	71	3326	61	H	0	25	46	9	17	12	14	2	28	21	20	4	1	19	24	57	6	18	7	12	2	18	6	10	12	4	14
2025	108	3236	69	3297	57	A	0	30	60	5	20	4	5	5	31	10	18	12	3	10	21	59	9	26	6	10	8	25	15	19	11	0	12
2025	108	3244	68	3431	56	A	0	25	63	3	13	15	17	10	27	12	12	9	4	19	18	54	5	18	15	18	9	28	10	20	8	2	18
2025	108	3246	73	3281	65	A	0	27	51	4	14	15	18	5	22	10	10	2	7	17	26	65	7	21	6	10	15	18	9	12	5	0	20
2025	108	3249	61	3230	53	A	0	21	47	4	12	15	17	6	24	11	17	4	3	16	15	51	5	14	18	19	7	17	9	12	13	4	18
2025	108	3252	61	3466	58	A	0	26	59	3	17	6	7	8	18	8	7	8	1	7	24	48	6	15	4	5	5	24	11	14	3	0	13
2025	108	3253	75	3415	69	H	0	30	58	4	12	11	12	9	20	20	19	6	4	11	26	59	6	16	11	12	9	12	19	13	9	4	18
2025	108	3257	70	3181	62	A	0	21	49	6	12	22	25	8	15	7	17	12	1	11	28	56	2	13	4	4	10	18	12	20	5	4	22
2025	108	3261	79	3208	63	H	0	29	69	6	22	15	22	16	20	15	10	13	4	13	28	66	3	16	4	8	12	23	6	17	4	2	18
2025	108	3264	68	3233	65	H	0	25	55	5	16	13	18	12	27	15	19	3	6	17	26	66	5	19	8	10	11	18	14	10	9	1	18
2025	108	3265	69	3145	62	A	1	22	63	9	23	16	22	8	22	14	15	8	8	17	21	61	4	14	16	18	10	31	7	20	7	1	19
2025	108	3268	85	3321	79	A	0	27	71	9	26	22	26	9	25	18	17	9	3	24	27	57	1	4	24	35	6	28	17	22	11	5	21
2025	108	3282	91	3472	82	H	0	35	63	5	12	16	24	12	30	17	10	4	1	18	30	65	9	31	13	20	7	16	18	8	5	2	20
2025	108	3283	75	3320	72	A	1	29	69	6	19	11	14	12	28	17	17	10	4	13	31	70	3	20	7	8	8	25	10	15	10	5	15
2025	108	3292	55	3256	46	A	0	21	55	6	22	7	8	8	23	14	9	5	7	15	16	51	1	12	13	14	4	23	7	10	3	6	12
2025	108	3293	81	3133	55	A	0	26	60	9	25	20	25	8	30	18	9	10	1	21	18	51	3	16	16	26	6	22	14	17	4	3	18
2025	108	3294	50	3186	46	A	0	18	49	2	16	12	18	4	23	12	14	9	2	12	20	53	2	17	4	6	7	24	12	16	7	3	15
2025	108	3295	64	3176	59	A	0	23	56	3	15	15	19	11	31	11	16	7	6	12	20	61	9	19	10	11	7	23	13	13	6	2	15
2025	108	3301	83	3210	68	A	0	33	62	8	20	9	11	7	23	18	13	6	4	6	29	73	7	22	3	4	13	17	19	10	7	3	13
2025	108	3303	71	3377	57	H	0	24	52	5	14	18	19	5	32	12	13	9	2	8	20	58	11	32	6	7	3	19	15	11	7	4	14
2025	108	3306	65	3127	38	H	0	24	51	9	26	8	14	12	25	14	13	5	5	10	18	54	1	19	1	4	6	12	6	11	8	3	13
2025	108	3308	66	3240	47	H	0	24	57	6	16	12	17	12	25	8	12	11	3	17	18	52	5	17	6	12	7	23	7	16	3	1	17
2025	108	3309	78	3477	52	H	0	32	73	7	22	7	8	11	32	20	9	10	3	7	21	64	7	30	3	4	7	23	12	14	4	2	10
2025	108	3314	68	3393	58	A	0	28	61	7	19	5	5	15	14	15	19	8	7	8	21	54	9	16	7	8	8	12	10	17	11	7	11
2025	108	3319	70	3225	65	A	0	21	57	9	22	19	24	6	34	12	16	3	6	16	25	74	3	21	12	15	13	29	9	12	7	1	20
2025	108	3323	82	3274	42	A	0	33	67	5	19	11	14	10	34	16	16	8	6	18	19	71	0	16	4	8	14	21	9	17	6	0	15
2025	108	3328	101	3435	81	H	0	36	69	12	30	17	24	16	34	25	22	5	4	24	24	68	14	30	19	26	9	16	16	14	13	0	25
2025	108	3330	95	3117	88	H	0	32	60	8	24	23	29	10	25	22	14	7	4	25	28	58	7	20	25	33	7	19	6	10	10	1	24
2025	108	3331	83	3315	80	H	0	29	64	7	16	18	25	7	21	10	14	8	0	19	25	55	9	25	21	30	7	26	8	23	5	6	24
2025	108	3333	68	3365	51	H	0	27	67	8	24	6	9	10	30	18	9	5	0	14	17	55	4	21	13	15	3	26	7	8	4	1	12
2025	108	3334	63	3258	49	A	0	24	53	7	16	8	11	5	27	15	14	6	4	21	16	57	7	25	10	16	8	21	12	12	2	2	17
2025	108	3339	81	3360	65	H	0	31	59	5	16	14	19	15	15	18	13	12	8	16	25	52	4	6	11	13	6	12	15	16	10	2	17
2025	108	3341	57	3290	50	H	0	16	58	9	18	16	25	14	25	11	20	8	4	21	16	60	5	21	13	22	17	27	7	16	8	4	21
2025	108	3357	74	3467	48	H	0	30	58	8	19	6	10	8	22	19	13	10	2	23	15	47	4	18	14	24	12	18	9	18	6	3	15
2025	108	3359	62	3459	54	A	0	20	55	5	20	17	22	4	24	5	22	10	4	21	18	61	1	16	17	21	12	28	7	25	13	2	22
2025	108	3364	80	3168	56	A	0	25	55	11	22	19	22	9	21	9	10	9	7	23	20	49	3	13	13	21	5	17	8	12	4	3	18
2025	108	3368	65	3322	58	H	0	23	57	6	14	13	17	8	21	7	9	8	1	22	19	58	4	22	16	23	18	24	9	12	4	0	16
2025	108	3369	51	3442	49	H	0	17	52	7	21	10	12	4	22	12	7	4	5	13	21	62	4	20	3	3	9	24	7	11	2	4	13
2025	108	3372	66	3223	59	A	0	23	61	8	19	12	17	11	17	11	12	12	1	7	24	52	5	10	6	8	8	23	16	17	7	8	12
2025	108	3373	66	3310	64	A	0	23	55	4	16	16	18	13	19	13	22	11	4	17	25	60	3	19	11	12	8	12	11	20	15	3	17
2025	108	3376	95	3116	55	H	0	37	82	8	18	13	15	21	33	27	8	8	5	11	20	62	11	35	4	5	2	19	13	14	4	4	15
2025	108	3384	70	3479	69	H	0	29	56	5	12	7	10	5	25	11	13	6	1	21	23	57	8	23	15	23	8	22	10	15	6	0	16
2025	108	3389	70	3291	54	H	0	26	49	10	26	8	10	8	26	20	22	3	4	12	20	59	7	30	7	10	10	11	13	12	6	1	14
2025	108	3390	75	3439	74	A	1	28	64	5	19	14	23	4	22	11	13	9	5	24	25	55	4	9	20	27	5	30	13	19	3	2	19
2025	108	3391	68	3480	58	A	0	27	66	3	13	11	16	19	30	15	17	4	4	14	23	60	3	21	9	12	6	19	8	13	8	5	16
